epoch,iteration,total_loss,L1,projection
37,62569,9.252364179701544e-06,8.163569873431697e-06,1.0887947610171977e-06
37,62579,1.0449017281644046e-05,9.030824912770186e-06,1.4181924825606984e-06
37,62589,9.402130672242492e-06,8.31456509331474e-06,1.0875651241804007e-06
37,62599,1.501770384493284e-05,1.1808509043476079e-05,3.2091952562041115e-06
37,62609,1.1288155292277224e-05,9.63719685387332e-06,1.6509588931512553e-06
37,62619,1.5967005310812965e-05,1.151404285337776e-05,4.4529629121825565e-06
37,62629,1.0128367648576386e-05,8.809965038381051e-06,1.3184027238821727e-06
37,62639,1.312112362938933e-05,9.140826477960218e-06,3.980296696681762e-06
37,62649,0.06735918670892715,1.9374918338144198e-05,0.06733981519937515
37,62659,1.1105934390798211e-05,9.320227036369033e-06,1.7857074681160157e-06
37,62669,1.1155536412843503e-05,9.331088222097605e-06,1.8244485318064108e-06
37,62679,1.1251436262682546e-05,9.235511242877692e-06,2.0159247924311785e-06
37,62689,0.06225159391760826,1.0008747267420404e-05,0.062241584062576294
37,62699,2.1472216758411378e-05,1.3521454093279317e-05,7.950761755637359e-06
37,62709,1.1244763300055638e-05,9.864770618150942e-06,1.3799929092783714e-06
37,62719,1.0308787750545889e-05,9.224881978298072e-06,1.0839057722478174e-06
37,62729,1.2605267329490744e-05,1.0225013284070883e-05,2.380253818046185e-06
37,62739,1.0575488886388484e-05,9.436862455913797e-06,1.138626203101012e-06
37,62749,8.626368980912957e-06,7.655508852622006e-06,9.708601282909513e-07
37,62759,1.200437418447109e-05,1.0234941328235436e-05,1.7694326288619777e-06
37,62769,0.00012329911987762898,2.072891038551461e-05,0.00010257020767312497
37,62779,1.3464130461215973e-05,1.1286237167951185e-05,2.1778932932647876e-06
37,62789,1.0052268407889642e-05,8.824262295092922e-06,1.2280063401703956e-06
37,62799,1.1477131010906305e-05,9.718238288769498e-06,1.758892608449969e-06
37,62809,1.1646173334156629e-05,9.795904588827398e-06,1.8502690863897442e-06
37,62819,1.322139269177569e-05,1.022006108541973e-05,3.001331378982286e-06
37,62829,1.5066179912537336e-05,1.0578420187812299e-05,4.487759724725038e-06
37,62839,1.2311985301494133e-05,9.638076335249934e-06,2.673909193617874e-06
37,62849,1.363449791824678e-05,1.0818306691362523e-05,2.816191226884257e-06
37,62859,1.6445639630546793e-05,1.2226213584654033e-05,4.219426955387462e-06
37,62869,1.0860548172786366e-05,9.10997096070787e-06,1.7505772120784968e-06
37,62879,1.254506605619099e-05,1.0482099241926335e-05,2.0629663595173042e-06
37,62889,1.1928294043173082e-05,1.0007543096435256e-05,1.9207511741115013e-06
37,62899,1.3320151992957108e-05,1.0723088053055108e-05,2.597064394649351e-06
37,62909,1.525580864836229e-05,1.172106567537412e-05,3.534742745614494e-06
37,62919,1.1644205187621992e-05,9.69743723544525e-06,1.946767724803067e-06
37,62929,1.2096725185983814e-05,1.0077356819238048e-05,2.019368139372091e-06
37,62939,1.097030963137513e-05,9.100536772166379e-06,1.869773086582427e-06
37,62949,1.1471306606836151e-05,9.3680719146505e-06,2.103234464811976e-06
37,62959,0.00018139087478630245,2.2519063350046054e-05,0.0001588718150742352
37,62969,1.0534815373830497e-05,8.976413482741918e-06,1.5584020047754166e-06
37,62979,1.2087948562111706e-05,1.0229869076283649e-05,1.858079485828057e-06
37,62989,1.6654366845614277e-05,1.0857233974093106e-05,5.797133326268522e-06
37,62999,0.0654940977692604,1.128261283156462e-05,0.06548281759023666
37,63009,1.28916990433936e-05,9.83344671112718e-06,3.0582525596400956e-06
37,63019,1.1726353477570228e-05,1.0008480785472784e-05,1.7178729194711195e-06
37,63029,1.3469491022988223e-05,1.1447780707385391e-05,2.021710542976507e-06
37,63039,0.00011713754065567628,1.973906000785064e-05,9.739847882883623e-05
37,63049,1.3241345186543185e-05,1.0346032468078192e-05,2.8953124910913175e-06
37,63059,1.349107151327189e-05,1.1019611520168837e-05,2.4714595383557025e-06
37,63069,9.998242603614926e-06,8.834268555801827e-06,1.1639737067525857e-06
37,63079,1.1752200407499913e-05,9.819017577683553e-06,1.93318282981636e-06
37,63089,1.5078961951076053e-05,1.195780532725621e-05,3.121156623819843e-06
37,63099,1.0194898095505778e-05,9.0826442828984e-06,1.1122540399810532e-06
37,63109,1.1602394806686789e-05,9.863381819741335e-06,1.7390127595717786e-06
37,63119,0.0001435320737073198,1.8601762349135242e-05,0.00012493031681515276
37,63129,1.604548015166074e-05,1.1511377124406863e-05,4.5341025725065265e-06
37,63139,1.5139612514758483e-05,1.178002366941655e-05,3.359588845341932e-06
37,63149,1.1224648915231228e-05,9.659929673944134e-06,1.5647189002265804e-06
37,63159,8.280347174149938e-06,7.424130672006868e-06,8.562163884562324e-07
37,63169,9.736461834108923e-06,8.667241672810633e-06,1.0692198202377767e-06
37,63179,1.4909176570654381e-05,1.2042105481668841e-05,2.8670708616118645e-06
37,63189,9.178030268230941e-06,8.079080544121098e-06,1.098949496736168e-06
37,63199,1.1440924026828725e-05,9.751200195751153e-06,1.6897239447644097e-06
37,63209,0.00019515713211148977,2.6073032131535e-05,0.00016908410179894418
37,63219,1.1983207514276728e-05,9.852343282545917e-06,2.130864004357136e-06
37,63229,1.5075929695740342e-05,1.1696307410602458e-05,3.3796225125115598e-06
37,63239,1.0813279004651122e-05,9.13358417165e-06,1.679695174061635e-06
37,63249,2.6628205887391232e-05,1.366779633826809e-05,1.2960409549123142e-05
37,63259,2.395397677901201e-05,1.3687667888007127e-05,1.0266309800499585e-05
37,63269,9.275903721572831e-06,8.135261850839015e-06,1.1406414159864653e-06
37,63279,9.899964425130747e-06,8.612653800810222e-06,1.2873102832600125e-06
37,63289,9.781029802979901e-06,8.476843504467979e-06,1.3041859574514092e-06
37,63299,1.1466612704680301e-05,9.519369086774532e-06,1.947243845279445e-06
37,63309,1.203664123750059e-05,1.0227504390059039e-05,1.809136620067875e-06
37,63319,1.6339714420610107e-05,1.1972417269134894e-05,4.3672971514752135e-06
37,63329,1.10274922917597e-05,9.467084964853711e-06,1.5604076679665013e-06
37,63339,1.1390111467335373e-05,9.51382753555663e-06,1.8762835907182307e-06
37,63349,1.0644748726917896e-05,9.23431525734486e-06,1.4104333558861981e-06
37,63359,4.5539352868217975e-05,1.5854659068281762e-05,2.9684695618925616e-05
37,63369,9.390903869643807e-06,8.463118319923524e-06,9.27785777093959e-07
37,63379,0.17838449776172638,1.629811777092982e-05,0.1783681958913803
37,63389,9.094901542994194e-06,8.138458724715747e-06,9.564424772179336e-07
37,63399,2.6872035959968343e-05,1.384582446917193e-05,1.3026210581301711e-05
37,63409,1.1780288332374766e-05,9.576821867085528e-06,2.2034669200365897e-06
37,63419,1.2709698239632417e-05,1.0564612239249982e-05,2.145085773008759e-06
37,63429,1.3265272173157427e-05,1.0592643775453325e-05,2.672628397704102e-06
37,63439,1.2063838767062407e-05,1.0112503332493361e-05,1.9513356619427213e-06
37,63449,1.947101191035472e-05,1.4145792192721274e-05,5.325218808138743e-06
37,63459,0.06795603781938553,1.3084959391562734e-05,0.06794295459985733
37,63469,1.2116127436456736e-05,1.037568199535599e-05,1.7404453274139087e-06
37,63479,1.127478935813997e-05,9.276079254050273e-06,1.998710558837047e-06
37,63489,1.2538035662146285e-05,1.0754321010608692e-05,1.783714424163918e-06
38,63499,1.1828179594886024e-05,1.0071238648379222e-05,1.7569412875673152e-06
38,63509,1.228875589731615e-05,9.790875992621295e-06,2.4978796773211798e-06
38,63519,1.0211664630332962e-05,8.894208804122172e-06,1.3174560535844648e-06
38,63529,1.1856010132760275e-05,9.934052286553197e-06,1.921957618833403e-06
38,63539,9.923726793203969e-06,8.676005563756917e-06,1.2477212294470519e-06
38,63549,1.2385882655507885e-05,1.0419611498946324e-05,1.966271156561561e-06
38,63559,1.2289172445889562e-05,1.0425925211166032e-05,1.8632475757840439e-06
38,63569,1.015898487821687e-05,8.970469934865832e-06,1.1885146022905246e-06
38,63579,8.072909258771688e-05,1.7406582628609613e-05,6.332250632112846e-05
38,63589,5.61299457331188e-05,1.732157943479251e-05,3.880836447933689e-05
38,63599,1.0242845746688545e-05,9.004639650811441e-06,1.2382059821902658e-06
38,63609,1.1058667951147072e-05,9.472812962485477e-06,1.5858545339142438e-06
38,63619,1.2164240615675226e-05,9.531098839943297e-06,2.633142003105604e-06
38,63629,9.025519830174744e-06,7.983579052961431e-06,1.0419411182738259e-06
38,63639,1.0336695595469791e-05,8.896317012840882e-06,1.4403785826289095e-06
38,63649,9.522546861262526e-06,8.323632755491417e-06,1.1989144468316226e-06
38,63659,1.2029139725200366e-05,9.252394193026703e-06,2.7767455321736634e-06
38,63669,1.272120607609395e-05,9.838606274570338e-06,2.8826000288972864e-06
38,63679,1.0299674613634124e-05,9.08306537894532e-06,1.2166088936282904e-06
38,63689,0.00013482195208780468,2.0887169739580713e-05,0.00011393478780519217
38,63699,0.10174546390771866,1.14855929496116e-05,0.1017339751124382
38,63709,5.7596160331740975e-05,1.5859965060371906e-05,4.173619527136907e-05
38,63719,9.10966900846688e-06,7.976600500114728e-06,1.1330681672916398e-06
38,63729,1.3202428817749023e-05,1.0101232874148991e-05,3.1011959436000325e-06
38,63739,1.0448155990161467e-05,9.065086487680674e-06,1.3830696161676315e-06
38,63749,1.0957011909340508e-05,9.254066753783263e-06,1.7029454966177582e-06
38,63759,5.610322841675952e-05,1.6158433936652727e-05,3.99447962990962e-05
38,63769,1.1323481885483488e-05,9.475300430494826e-06,1.8481816823623376e-06
38,63779,1.0392567673989106e-05,8.963666005001869e-06,1.4289017826740746e-06
38,63789,1.3573803698818665e-05,1.0846287295862567e-05,2.727516175582423e-06
38,63799,9.506851711194031e-06,8.312152203870937e-06,1.1946992799494183e-06
38,63809,1.134625927079469e-05,9.589684850652702e-06,1.7565744201419875e-06
38,63819,1.1991855899395887e-05,9.438746019441169e-06,2.5531096525810426e-06
38,63829,1.2567605153890327e-05,1.0297243534296285e-05,2.2703616195940413e-06
38,63839,1.0257891517539974e-05,8.70437543198932e-06,1.5535158581769792e-06
38,63849,1.0133180694538169e-05,8.689227797731292e-06,1.4439524420595262e-06
38,63859,0.00012698282080236822,1.9106257241219282e-05,0.00010787656356114894
38,63869,1.2132048141211271e-05,1.022954165819101e-05,1.90250602827291e-06
38,63879,3.055963679798879e-05,1.3906495041737799e-05,1.665314266574569e-05
38,63889,8.66908158059232e-06,7.831175935280044e-06,8.379059863727889e-07
38,63899,5.833253453602083e-05,1.59710762090981e-05,4.236145832692273e-05
38,63909,1.144209636549931e-05,9.723664334160276e-06,1.7184323723995476e-06
38,63919,1.209012589242775e-05,1.0078232662635855e-05,2.011893002418219e-06
38,63929,1.0156149983231444e-05,8.92963998921914e-06,1.2265101076991414e-06
38,63939,1.0776572707982268e-05,8.378751772397663e-06,2.3978209355846047e-06
38,63949,9.236743608198594e-06,8.18537864688551e-06,1.0513647339394083e-06
38,63959,1.0831765393959358e-05,9.255322765966412e-06,1.576442514306109e-06
38,63969,1.0693739568523597e-05,9.00750183063792e-06,1.686237851572514e-06
38,63979,1.0426854714751244e-05,8.813146450847853e-06,1.6137083775902283e-06
38,63989,1.1918543350475375e-05,9.16206045076251e-06,2.756482672339189e-06
38,63999,1.0994346666848287e-05,9.303669685323257e-06,1.6906768678381923e-06
38,64009,1.0893580110860057e-05,9.505007255938835e-06,1.388573195981735e-06
38,64019,1.157460155809531e-05,9.613988368073478e-06,1.9606131900218315e-06
38,64029,9.48566957958974e-06,8.426880413026083e-06,1.0587895076241693e-06
38,64039,1.193874231830705e-05,9.623365258448757e-06,2.3153770598582923e-06
38,64049,1.1794734746217728e-05,9.866241271083709e-06,1.9284937025076943e-06
38,64059,1.1594383977353573e-05,9.806404705159366e-06,1.787979158507369e-06
38,64069,1.0587820725049824e-05,9.197776307701133e-06,1.3900443036618526e-06
38,64079,1.3141736417310312e-05,1.0153989933314733e-05,2.9877462566219037e-06
38,64089,1.0688997463148553e-05,9.250155017070938e-06,1.4388425597644527e-06
38,64099,9.45307965594111e-06,8.361683285329491e-06,1.0913961432379438e-06
38,64109,1.1443016774137504e-05,9.917032002704218e-06,1.525984544059611e-06
38,64119,1.0611849575070664e-05,9.144682735495735e-06,1.4671666122012539e-06
38,64129,1.1236410500714555e-05,9.812272764975205e-06,1.4241372809919994e-06
38,64139,8.536188943253364e-06,7.653056854906026e-06,8.831322588775947e-07
38,64149,1.1410098522901535e-05,9.124523785430938e-06,2.2855745100969216e-06
38,64159,0.00010020069021265954,1.7848160496214405e-05,8.235253335442394e-05
38,64169,1.1868304682138842e-05,9.919548574544024e-06,1.9487563349684933e-06
38,64179,1.138404149969574e-05,9.60289344220655e-06,1.7811485122365411e-06
38,64189,1.0985258995788172e-05,9.017908269015606e-06,1.9673511815199163e-06
38,64199,1.2606580639840104e-05,1.0471952919033356e-05,2.1346277208067477e-06
38,64209,1.5177476598182693e-05,1.2224292731843889e-05,2.953183638965129e-06
38,64219,1.0551657396717928e-05,9.145438525592908e-06,1.4062192121855333e-06
38,64229,1.1919879398192279e-05,9.428689736523665e-06,2.4911896616686136e-06
38,64239,9.863295417744666e-06,8.400164915656205e-06,1.463130956835812e-06
38,64249,1.0714358722907491e-05,9.287536158808507e-06,1.4268221093516331e-06
38,64259,9.394449079991318e-06,8.261934453912545e-06,1.132514739765611e-06
38,64269,8.596451152698137e-06,7.5699695116782095e-06,1.0264816410199273e-06
38,64279,1.0821428986673709e-05,8.986579814518336e-06,1.8348489447816974e-06
38,64289,1.0718224984884728e-05,9.145056537818164e-06,1.5731687881270773e-06
38,64299,1.1102369171567261e-05,9.590302397555206e-06,1.512066887698893e-06
38,64309,1.1911065485037398e-05,9.945973033609334e-06,1.9650922240543878e-06
38,64319,9.603274520486593e-06,8.449293090961874e-06,1.1539810884642066e-06
38,64329,1.131306362367468e-05,9.626236533222254e-06,1.686826749391912e-06
38,64339,1.2566684745252132e-05,9.421451977686957e-06,3.1452332223125268e-06
38,64349,1.2113283446524292e-05,9.183658221445512e-06,2.9296247703314293e-06
38,64359,1.152853474195581e-05,9.76469073066255e-06,1.7638443523537717e-06
38,64369,8.366913789359387e-06,7.455692866642494e-06,9.112210932471498e-07
38,64379,9.587229214957915e-06,8.367791451746598e-06,1.219437535837642e-06
38,64389,1.0491065040696412e-05,8.61566422827309e-06,1.8754004713628092e-06
38,64399,0.06724487245082855,1.2805092410417274e-05,0.06723206490278244
38,64409,1.156354119302705e-05,9.751014658831991e-06,1.8125264205082203e-06
38,64419,1.0966506124532316e-05,9.44181465456495e-06,1.5246913562805275e-06
38,64429,1.0655483492882922e-05,9.212031727656722e-06,1.4434513104788493e-06
38,64439,3.0089486244833097e-05,1.1184483810211532e-05,1.8905002434621565e-05
38,64449,8.807439371594228e-06,7.847732376831118e-06,9.59706540015759e-07
38,64459,9.486154340265784e-06,8.342178261955269e-06,1.1439757372500026e-06
38,64469,1.5080606317496859e-05,1.0689489499782212e-05,4.391117272461997e-06
38,64479,1.1706153600243852e-05,9.999508620239794e-06,1.7066449800040573e-06
38,64489,1.1731173799489625e-05,8.959437764133327e-06,2.7717358079826226e-06
38,64499,9.105470780923497e-06,7.99848567112349e-06,1.1069851098000072e-06
38,64509,1.4799468772253022e-05,1.1256246580160223e-05,3.5432221920927987e-06
38,64519,1.774502197804395e-05,1.2344383321760688e-05,5.400639111030614e-06
38,64529,9.314521776104812e-06,7.935145731607918e-06,1.3793757034363807e-06
38,64539,1.1807561349996831e-05,9.263362699130084e-06,2.544198650866747e-06
38,64549,0.06544756889343262,1.316341968049528e-05,0.06543440371751785
38,64559,1.0796612514241133e-05,9.482468158239499e-06,1.3141441286279587e-06
38,64569,1.0222709533991292e-05,8.859635272528976e-06,1.3630747162096668e-06
38,64579,9.961575415218249e-06,8.870209057931788e-06,1.091366243599623e-06
38,64589,9.07216872292338e-06,8.067415365076158e-06,1.0047531304735458e-06
38,64599,1.59057217388181e-05,9.912734640238341e-06,5.9929875533271115e-06
38,64609,1.576959402882494e-05,1.1735970474546775e-05,4.033623099530814e-06
38,64619,1.6823258192744106e-05,1.1065571015933529e-05,5.757686722063227e-06
38,64629,9.94746369542554e-06,8.214456101995893e-06,1.7330074797428097e-06
38,64639,1.0318171916878782e-05,8.788638297119178e-06,1.5295332786990912e-06
38,64649,1.3529201169149019e-05,1.046945635607699e-05,3.0597443583246786e-06
38,64659,1.1619407814578153e-05,9.046425475389697e-06,2.572982566562132e-06
38,64669,0.0001223401486640796,1.832572706916835e-05,0.00010401441977592185
38,64679,1.3165570635464974e-05,1.0090779142046813e-05,3.0747919481655117e-06
38,64689,1.0767725143523421e-05,9.134643732977565e-06,1.6330816379195312e-06
38,64699,1.1920570614165626e-05,1.0012005986936856e-05,1.9085641724814195e-06
38,64709,9.786905138753355e-06,8.56562746776035e-06,1.2212774436193286e-06
38,64719,1.2454171155695803e-05,1.0344491784053389e-05,2.1096793716424145e-06
38,64729,1.6771758964750916e-05,1.1537880709511228e-05,5.233877345744986e-06
38,64739,5.485365181812085e-05,1.5072072528710123e-05,3.978157837991603e-05
38,64749,5.24620663782116e-05,1.3851561561750714e-05,3.861050572595559e-05
38,64759,1.3328251952771097e-05,1.029167469823733e-05,3.0365772545337677e-06
38,64769,9.621706340112723e-06,8.302608875965234e-06,1.319097691521165e-06
38,64779,0.06531113386154175,1.5868443369981833e-05,0.0652952641248703
38,64789,1.2698931641352829e-05,1.0780629963846877e-05,1.918301450132276e-06
38,64799,1.2250632607901935e-05,1.0066129107144661e-05,2.184503273383598e-06
38,64809,9.47120861383155e-06,8.454288945358712e-06,1.016919895846513e-06
38,64819,1.1119095688627567e-05,9.376039997732732e-06,1.743055577207997e-06
38,64829,1.3424056305666454e-05,9.983930794987828e-06,3.440125738052302e-06
38,64839,4.969147630617954e-05,1.444578720111167e-05,3.5245688195573166e-05
38,64849,1.0827481673914008e-05,9.259125363314524e-06,1.5683567653468344e-06
38,64859,1.0908690455835313e-05,9.164940820483025e-06,1.7437492942917743e-06
38,64869,1.0486000064702239e-05,9.054815564013552e-06,1.4311843870018492e-06
38,64879,1.225942833116278e-05,9.812459211389069e-06,2.446968665026361e-06
38,64889,1.1085939149779733e-05,9.311611393059138e-06,1.7743278704074328e-06
38,64899,1.3631695765070617e-05,1.0761276826087851e-05,2.870418938982766e-06
38,64909,1.227717257279437e-05,9.903681529976893e-06,2.3734905880701263e-06
38,64919,1.087874625227414e-05,8.800995601632167e-06,2.077750195894623e-06
38,64929,5.492750642588362e-05,1.7819356799009256e-05,3.710815144586377e-05
38,64939,1.3966944607091136e-05,1.0529603969189338e-05,3.4373408652754733e-06
38,64949,1.4330676094687078e-05,1.031281044561183e-05,4.017865649075247e-06
38,64959,1.077052002074197e-05,8.537938811059576e-06,2.2325809823087184e-06
38,64969,9.867424523690715e-06,8.68249662744347e-06,1.184928009934083e-06
38,64979,9.816103556659073e-05,1.975487612071447e-05,7.840616308385506e-05
38,64989,1.0989610927936155e-05,9.21962782740593e-06,1.7699831005302258e-06
38,64999,1.012164466374088e-05,8.914666977943853e-06,1.2069779131707037e-06
38,65009,1.045147109834943e-05,9.096468602365348e-06,1.355002609670919e-06
38,65019,1.7120495613198727e-05,1.1421374438214116e-05,5.6991216297319625e-06
38,65029,1.14164931801497e-05,9.689348189567681e-06,1.7271448768951814e-06
38,65039,1.3424925782601349e-05,1.0661923624866176e-05,2.7630021577351727e-06
38,65049,1.065245032805251e-05,9.317777767137159e-06,1.3346726746021886e-06
38,65059,0.013085556216537952,9.411514838575386e-06,0.013076144270598888
38,65069,1.263139711227268e-05,1.0629327334754635e-05,2.0020700048917206e-06
38,65079,2.127578409272246e-05,1.2235402209626045e-05,9.040381883096416e-06
38,65089,9.033273272507358e-06,8.091496965789702e-06,9.417767046215886e-07
38,65099,2.024535569944419e-05,1.288140265387483e-05,7.3639521360746585e-06
38,65109,1.9835326384054497e-05,1.2990335562790278e-05,6.8449908212642185e-06
38,65119,1.1761322639358696e-05,9.894032700685784e-06,1.8672895976123982e-06
38,65129,1.0250174454995431e-05,8.499475370626897e-06,1.7506995391158853e-06
38,65139,1.2712807802017778e-05,9.901385965349618e-06,2.811421381920809e-06
38,65149,1.0742353879322764e-05,9.136631888395641e-06,1.6057219909271225e-06
38,65159,4.674704177887179e-05,1.6522835721843876e-05,3.0224206057027914e-05
39,65169,0.06407332420349121,2.547117037465796e-05,0.06404785066843033
39,65179,1.292161141464021e-05,1.063215131580364e-05,2.28945964408922e-06
39,65189,1.8411157725495286e-05,1.2152044291724451e-05,6.259113433770835e-06
39,65199,1.204825093736872e-05,9.50721005210653e-06,2.5410411126358667e-06
39,65209,5.341680298442952e-05,1.5276549675036222e-05,3.81402533093933e-05
39,65219,9.456456609768793e-06,8.381095540244132e-06,1.0753610695246607e-06
39,65229,8.18879470898537e-06,7.414586434606463e-06,7.742083880657447e-07
39,65239,1.1407073543523438e-05,9.271112503483891e-06,2.1359610400395468e-06
39,65249,1.019982937577879e-05,9.075079105969053e-06,1.1247500424360624e-06
39,65259,1.1332858775858767e-05,9.397480425832327e-06,1.9353788047737908e-06
39,65269,9.541028703097254e-06,8.277916094812099e-06,1.2631124945983174e-06
39,65279,1.3308962479641195e-05,1.0704527085181326e-05,2.6044353944598697e-06
39,65289,1.1249199815210886e-05,9.493099241808522e-06,1.756100459715526e-06
39,65299,0.0001041343275574036,1.857428469520528e-05,8.556004468118772e-05
39,65309,8.606757546658628e-06,7.642599484825041e-06,9.64157834459911e-07
39,65319,8.991550203063525e-06,8.024404451134615e-06,9.671454108683974e-07
39,65329,8.63836430653464e-06,7.778549843351357e-06,8.598144631832838e-07
39,65339,0.0001011719650705345,1.6370178855140693e-05,8.480178803438321e-05
39,65349,1.3102668162900954e-05,1.1272559277131222e-05,1.8301085447092191e-06
39,65359,0.0003748050075955689,2.3642332962481305e-05,0.000351162685547024
39,65369,1.2813788998755626e-05,1.0328792996006086e-05,2.4849957753758645e-06
39,65379,1.5017800251371227e-05,1.082770359062124e-05,4.190096660749987e-06
39,65389,1.0662177373887971e-05,9.325720384367742e-06,1.3364574442675803e-06
39,65399,9.98298855847679e-06,8.628657269582618e-06,1.3543315162678482e-06
39,65409,1.2997918929613661e-05,1.0401404324511532e-05,2.5965148324758047e-06
39,65419,2.7472857254906558e-05,1.2924143447889946e-05,1.4548713807016611e-05
39,65429,7.726398507656995e-06,6.97232098900713e-06,7.540773481196084e-07
39,65439,1.5696501577622257e-05,1.0833212400029879e-05,4.863288722845027e-06
39,65449,1.0370180461904965e-05,8.72708096721908e-06,1.6430994946858846e-06
39,65459,9.742039765114896e-06,8.593137863499578e-06,1.148901901615318e-06
39,65469,9.873241651803255e-06,8.663169865030795e-06,1.2100717867724597e-06
39,65479,9.338327799923718e-06,8.319436346937437e-06,1.018891225612606e-06
39,65489,9.373926332045812e-06,8.279531357402448e-06,1.0943953157038777e-06
39,65499,0.06400606036186218,1.2913073987874668e-05,0.06399314850568771
39,65509,1.008661183732329e-05,8.933961908041965e-06,1.1526502703418373e-06
39,65519,4.514735337579623e-05,1.7716249203658663e-05,2.7431104172137566e-05
39,65529,1.3805740309180692e-05,1.0505025784368627e-05,3.3007142974383896e-06
39,65539,0.00022871789406053722,2.1692263544537127e-05,0.0002070256305160001
39,65549,1.490712929808069e-05,1.0747883607109543e-05,4.159245690971147e-06
39,65559,0.06554584205150604,1.3646593288285658e-05,0.06553219258785248
39,65569,1.2147587767685764e-05,1.0094432582263835e-05,2.0531551854219288e-06
39,65579,9.574844625603873e-06,8.426547537965234e-06,1.1482969739518012e-06
39,65589,1.0650566764525138e-05,8.711186637810897e-06,1.9393798993405653e-06
39,65599,8.584721399529371e-06,7.806215762684587e-06,7.78505636844784e-07
39,65609,2.093463990604505e-05,1.2490372682805173e-05,8.444266313745175e-06
39,65619,6.424213643185794e-05,1.6819585653138347e-05,4.7422552597709e-05
39,65629,1.1801598702732008e-05,9.739801498653833e-06,2.0617969767044997e-06
39,65639,1.4132199794403277e-05,1.1422319403209258e-05,2.7098803911940195e-06
39,65649,1.3050784218648914e-05,1.0643424502632115e-05,2.4073599433904747e-06
39,65659,1.3283642147143837e-05,1.0358159670431633e-05,2.925482249338529e-06
39,65669,8.409094334638212e-06,7.341119726334e-06,1.0679742672436987e-06
39,65679,1.1044561688322574e-05,9.49376499193022e-06,1.5507970374528668e-06
39,65689,9.721218702907208e-06,8.619315849500708e-06,1.1019029670933378e-06
39,65699,1.0688254405977204e-05,9.271287126466632e-06,1.4169670521368971e-06
39,65709,9.857186341832858e-06,8.800259820418432e-06,1.056926635101263e-06
39,65719,9.868736924545374e-06,8.577266271458939e-06,1.2914703120259219e-06
39,65729,1.0243334145343397e-05,8.892985533748288e-06,1.3503487252819468e-06
39,65739,1.026121390168555e-05,9.008931556309108e-06,1.2522822316896054e-06
39,65749,0.06596387922763824,1.4788455700909253e-05,0.06594908982515335
39,65759,9.747624062583782e-06,8.555564818379935e-06,1.1920591305170092e-06
39,65769,9.061086529982276e-06,8.115840500977356e-06,9.452456879444071e-07
39,65779,2.215870699728839e-05,1.2302413779252674e-05,9.856293218035717e-06
39,65789,0.06544522941112518,1.5198221262835432e-05,0.06543003022670746
39,65799,1.2447063454601448e-05,1.0215703696303535e-05,2.2313595309242373e-06
39,65809,1.1685390745697077e-05,9.389784281665925e-06,2.295606691404828e-06
39,65819,1.012213670037454e-05,8.559069101465866e-06,1.563067598908674e-06
39,65829,1.1528798495419323e-05,9.889050488709472e-06,1.639748120396689e-06
39,65839,9.42626047617523e-06,8.270168109447695e-06,1.1560921393538592e-06
39,65849,1.2675636753556319e-05,1.0359673979110084e-05,2.315962774446234e-06
39,65859,1.2234942005306948e-05,1.003771922114538e-05,2.1972225567878922e-06
39,65869,1.3506186405720655e-05,1.0683615982998163e-05,2.822570195348817e-06
39,65879,8.664631423016544e-06,7.831129551050253e-06,8.335018719662912e-07
39,65889,1.2403766959323548e-05,1.0511816981306765e-05,1.8919495232694317e-06
39,65899,9.851844879449345e-06,8.593194252171088e-06,1.2586505135914194e-06
39,65909,1.2606808013515547e-05,1.0408968591946177e-05,2.1978391941956943e-06
39,65919,9.240238796337508e-06,8.114798220049124e-06,1.125440348914708e-06
39,65929,1.1017858014383819e-05,9.268038411391899e-06,1.7498197166787577e-06
39,65939,8.677096047904342e-06,7.728694981778972e-06,9.48401293499046e-07
39,65949,1.2165956832177471e-05,9.81609173322795e-06,2.3498650989495218e-06
39,65959,1.1439701665949542e-05,1.0117941201315261e-05,1.3217601235737675e-06
39,65969,1.0732639566413127e-05,9.225431313097943e-06,1.5072084806888597e-06
39,65979,1.0644201211107429e-05,8.71330666996073e-06,1.9308945411466993e-06
39,65989,1.2045502444379963e-05,9.985852557292674e-06,2.0596498870872892e-06
39,65999,1.147932925960049e-05,9.569349458615761e-06,1.9099795736110536e-06
39,66009,1.0709335583669599e-05,9.016407602757681e-06,1.6929276398514048e-06
39,66019,1.6103107554954477e-05,1.1216761777177453e-05,4.8863462325243745e-06
39,66029,9.97142524283845e-06,8.509407052770257e-06,1.4620179626945173e-06
39,66039,1.2725559827231336e-05,9.57746942731319e-06,3.148090172544471e-06
39,66049,1.906752549984958e-05,1.253411392099224e-05,6.533412033604691e-06
39,66059,1.4579229173250496e-05,1.0905137060035486e-05,3.6740925679623615e-06
39,66069,1.2584971045725979e-05,1.0395753633929417e-05,2.189217639170238e-06
39,66079,1.2323114788159728e-05,9.765563845576253e-06,2.5575511699571507e-06
39,66089,1.0138374818779994e-05,8.969329428509809e-06,1.169045276583347e-06
39,66099,9.923171091941185e-06,8.551638529752381e-06,1.3715329032493173e-06
39,66109,2.293107536388561e-05,1.4708311027789023e-05,8.222763426601887e-06
39,66119,1.6674473954481073e-05,1.2561222320073284e-05,4.113251179660438e-06
