epoch,iteration,total_loss,L1
1,3289,0.00013303704326972365,0.00013303704326972365
1,3299,9.305914136348292e-05,9.305914136348292e-05
1,3309,0.00011514758807606995,0.00011514758807606995
1,3319,0.00010667996684787795,0.00010667996684787795
1,3329,9.18237492442131e-05,9.18237492442131e-05
1,3339,0.00013213079364504665,0.00013213079364504665
2,3349,7.608119631186128e-05,7.608119631186128e-05
2,3359,0.00010460662451805547,0.00010460662451805547
2,3369,8.172164962161332e-05,8.172164962161332e-05
2,3379,7.673918298678473e-05,7.673918298678473e-05
2,3389,7.160355744417757e-05,7.160355744417757e-05
2,3399,7.683459261897951e-05,7.683459261897951e-05
2,3409,0.000114072383439634,0.000114072383439634
2,3419,9.246615809388459e-05,9.246615809388459e-05
2,3429,0.00010383823973825201,0.00010383823973825201
2,3439,8.681284089107066e-05,8.681284089107066e-05
2,3449,9.156859596259892e-05,9.156859596259892e-05
2,3459,7.734150131000206e-05,7.734150131000206e-05
2,3469,9.275453339796513e-05,9.275453339796513e-05
2,3479,7.217997335828841e-05,7.217997335828841e-05
2,3489,7.081635703798383e-05,7.081635703798383e-05
2,3499,7.34569548512809e-05,7.34569548512809e-05
2,3509,7.60766924940981e-05,7.60766924940981e-05
2,3519,7.634676876477897e-05,7.634676876477897e-05
2,3529,9.924257028615102e-05,9.924257028615102e-05
2,3539,7.334040856221691e-05,7.334040856221691e-05
2,3549,9.621241042623296e-05,9.621241042623296e-05
2,3559,9.103550110012293e-05,9.103550110012293e-05
2,3569,0.00010251342609990388,0.00010251342609990388
2,3579,0.00010663934517651796,0.00010663934517651796
2,3589,9.388382022734731e-05,9.388382022734731e-05
2,3599,8.814584725769237e-05,8.814584725769237e-05
2,3609,7.320899749174714e-05,7.320899749174714e-05
2,3619,8.385395631194115e-05,8.385395631194115e-05
2,3629,8.304974471684545e-05,8.304974471684545e-05
2,3639,9.916451381286606e-05,9.916451381286606e-05
2,3649,0.00011066527804359794,0.00011066527804359794
2,3659,6.891907105455175e-05,6.891907105455175e-05
2,3669,8.045503636822104e-05,8.045503636822104e-05
2,3679,7.837587327230722e-05,7.837587327230722e-05
2,3689,9.30207606870681e-05,9.30207606870681e-05
2,3699,0.00011290956172160804,0.00011290956172160804
2,3709,8.181405428331345e-05,8.181405428331345e-05
2,3719,7.177242514444515e-05,7.177242514444515e-05
2,3729,9.385948214912787e-05,9.385948214912787e-05
2,3739,8.867291762726381e-05,8.867291762726381e-05
2,3749,0.00010004205978475511,0.00010004205978475511
2,3759,9.895211405819282e-05,9.895211405819282e-05
2,3769,9.63591955951415e-05,9.63591955951415e-05
2,3779,0.00010007312812376767,0.00010007312812376767
2,3789,0.00010281744471285492,0.00010281744471285492
2,3799,8.505200094077736e-05,8.505200094077736e-05
2,3809,8.712125418242067e-05,8.712125418242067e-05
2,3819,7.242804713314399e-05,7.242804713314399e-05
2,3829,9.354074427392334e-05,9.354074427392334e-05
2,3839,6.638216291321442e-05,6.638216291321442e-05
2,3849,7.69947946537286e-05,7.69947946537286e-05
2,3859,9.851545473793522e-05,9.851545473793522e-05
2,3869,8.909725147532299e-05,8.909725147532299e-05
2,3879,7.914597517810762e-05,7.914597517810762e-05
2,3889,9.199998748954386e-05,9.199998748954386e-05
2,3899,9.693653555586934e-05,9.693653555586934e-05
2,3909,0.00010081751679535955,0.00010081751679535955
2,3919,9.095999121200293e-05,9.095999121200293e-05
2,3929,6.653160380665213e-05,6.653160380665213e-05
2,3939,0.00012830084597226232,0.00012830084597226232
2,3949,8.572320803068578e-05,8.572320803068578e-05
2,3959,8.602574234828353e-05,8.602574234828353e-05
2,3969,8.804061508271843e-05,8.804061508271843e-05
2,3979,0.00011571662616916001,0.00011571662616916001
2,3989,7.845200161682442e-05,7.845200161682442e-05
2,3999,6.841283175162971e-05,6.841283175162971e-05
2,4009,0.00011056729272240773,0.00011056729272240773
2,4019,7.222728891065344e-05,7.222728891065344e-05
2,4029,8.037980296649039e-05,8.037980296649039e-05
2,4039,0.00010707098408602178,0.00010707098408602178
2,4049,7.905673555796966e-05,7.905673555796966e-05
2,4059,0.00010496351751498878,0.00010496351751498878
2,4069,6.19919374003075e-05,6.19919374003075e-05
2,4079,7.814472337486222e-05,7.814472337486222e-05
2,4089,8.716337470104918e-05,8.716337470104918e-05
2,4099,7.704889867454767e-05,7.704889867454767e-05
2,4109,7.578104850836098e-05,7.578104850836098e-05
2,4119,6.912086246302351e-05,6.912086246302351e-05
2,4129,8.290790719911456e-05,8.290790719911456e-05
2,4139,0.00010668310278560966,0.00010668310278560966
2,4149,8.814307511784136e-05,8.814307511784136e-05
2,4159,8.634848200017586e-05,8.634848200017586e-05
2,4169,6.313671474345028e-05,6.313671474345028e-05
2,4179,8.92443276825361e-05,8.92443276825361e-05
2,4189,8.635121048428118e-05,8.635121048428118e-05
2,4199,0.00010375655983807519,0.00010375655983807519
2,4209,9.950323146767914e-05,9.950323146767914e-05
2,4219,0.00010003800707636401,0.00010003800707636401
2,4229,7.898942567408085e-05,7.898942567408085e-05
2,4239,4.990770685253665e-05,4.990770685253665e-05
2,4249,7.391076360363513e-05,7.391076360363513e-05
2,4259,8.792326116235927e-05,8.792326116235927e-05
2,4269,8.754154987400398e-05,8.754154987400398e-05
2,4279,7.942102092783898e-05,7.942102092783898e-05
2,4289,8.226716454373673e-05,8.226716454373673e-05
2,4299,9.28207955439575e-05,9.28207955439575e-05
2,4309,8.323791553266346e-05,8.323791553266346e-05
2,4319,7.34706554794684e-05,7.34706554794684e-05
2,4329,0.00010055335587821901,0.00010055335587821901
2,4339,9.398804832017049e-05,9.398804832017049e-05
2,4349,8.973133662948385e-05,8.973133662948385e-05
2,4359,9.006010805023834e-05,9.006010805023834e-05
2,4369,0.00010629720782162622,0.00010629720782162622
2,4379,6.0139718698337674e-05,6.0139718698337674e-05
2,4389,0.00010489962733117864,0.00010489962733117864
2,4399,8.942213753471151e-05,8.942213753471151e-05
2,4409,9.839987615123391e-05,9.839987615123391e-05
2,4419,7.28641971363686e-05,7.28641971363686e-05
2,4429,5.9557085478445515e-05,5.9557085478445515e-05
2,4439,8.142876322381198e-05,8.142876322381198e-05
2,4449,7.188646122813225e-05,7.188646122813225e-05
2,4459,8.55137113831006e-05,8.55137113831006e-05
2,4469,7.966337580000982e-05,7.966337580000982e-05
2,4479,8.930289186537266e-05,8.930289186537266e-05
2,4489,7.44407152524218e-05,7.44407152524218e-05
2,4499,8.908665040507913e-05,8.908665040507913e-05
2,4509,8.440698729828e-05,8.440698729828e-05
2,4519,6.416821270249784e-05,6.416821270249784e-05
2,4529,7.080240902723745e-05,7.080240902723745e-05
2,4539,6.616662722080946e-05,6.616662722080946e-05
2,4549,7.197183003881946e-05,7.197183003881946e-05
2,4559,7.491721044061705e-05,7.491721044061705e-05
2,4569,7.383982301689684e-05,7.383982301689684e-05
2,4579,8.446451829513535e-05,8.446451829513535e-05
2,4589,8.543859439669177e-05,8.543859439669177e-05
2,4599,8.751449058763683e-05,8.751449058763683e-05
2,4609,7.45187426218763e-05,7.45187426218763e-05
2,4619,5.7825902331387624e-05,5.7825902331387624e-05
2,4629,6.04402921453584e-05,6.04402921453584e-05
2,4639,7.663584256079048e-05,7.663584256079048e-05
2,4649,9.061054151970893e-05,9.061054151970893e-05
2,4659,8.008235454326496e-05,8.008235454326496e-05
2,4669,9.671138104749843e-05,9.671138104749843e-05
2,4679,8.093008364085108e-05,8.093008364085108e-05
2,4689,7.797736907377839e-05,7.797736907377839e-05
2,4699,9.681079973233864e-05,9.681079973233864e-05
2,4709,0.00011942993296543136,0.00011942993296543136
2,4719,8.639478619443253e-05,8.639478619443253e-05
2,4729,7.727066258667037e-05,7.727066258667037e-05
2,4739,7.97860775492154e-05,7.97860775492154e-05
2,4749,8.890371100278571e-05,8.890371100278571e-05
2,4759,8.855357009451836e-05,8.855357009451836e-05
2,4769,7.247923349495977e-05,7.247923349495977e-05
2,4779,6.228568963706493e-05,6.228568963706493e-05
2,4789,8.412542956648394e-05,8.412542956648394e-05
2,4799,5.0781229219865054e-05,5.0781229219865054e-05
2,4809,8.00586785771884e-05,8.00586785771884e-05
2,4819,7.454837032128125e-05,7.454837032128125e-05
2,4829,0.00011475390783743933,0.00011475390783743933
2,4839,0.00010007314995164052,0.00010007314995164052
2,4849,9.342397243017331e-05,9.342397243017331e-05
2,4859,8.994761446956545e-05,8.994761446956545e-05
2,4869,7.334335532505065e-05,7.334335532505065e-05
2,4879,6.889086944283918e-05,6.889086944283918e-05
2,4889,5.730972407036461e-05,5.730972407036461e-05
2,4899,6.34198950137943e-05,6.34198950137943e-05
2,4909,8.387998241232708e-05,8.387998241232708e-05
2,4919,7.461946370312944e-05,7.461946370312944e-05
2,4929,9.336551011074334e-05,9.336551011074334e-05
2,4939,8.033762424020097e-05,8.033762424020097e-05
2,4949,8.261355105787516e-05,8.261355105787516e-05
2,4959,9.006087930174544e-05,9.006087930174544e-05
2,4969,6.859496352262795e-05,6.859496352262795e-05
2,4979,9.202182991430163e-05,9.202182991430163e-05
2,4989,8.325418457388878e-05,8.325418457388878e-05
2,4999,6.676309567410499e-05,6.676309567410499e-05
2,5009,0.00010863876377698034,0.00010863876377698034
3,5019,9.29359594010748e-05,9.29359594010748e-05
3,5029,7.571836613351479e-05,7.571836613351479e-05
3,5039,5.268135646474548e-05,5.268135646474548e-05
3,5049,5.4684012866346166e-05,5.4684012866346166e-05
3,5059,5.9405087085906416e-05,5.9405087085906416e-05
3,5069,9.385347948409617e-05,9.385347948409617e-05
3,5079,8.514378714608029e-05,8.514378714608029e-05
3,5089,7.385052595054731e-05,7.385052595054731e-05
3,5099,6.425880565075204e-05,6.425880565075204e-05
3,5109,5.828653593198396e-05,5.828653593198396e-05
3,5119,7.743005699012429e-05,7.743005699012429e-05
3,5129,5.9616053476929665e-05,5.9616053476929665e-05
3,5139,6.89694206812419e-05,6.89694206812419e-05
3,5149,7.856035517761484e-05,7.856035517761484e-05
3,5159,7.005639054113999e-05,7.005639054113999e-05
3,5169,6.790145562263206e-05,6.790145562263206e-05
3,5179,6.43864186713472e-05,6.43864186713472e-05
3,5189,9.63540151133202e-05,9.63540151133202e-05
3,5199,7.273902156157419e-05,7.273902156157419e-05
3,5209,6.551087426487356e-05,6.551087426487356e-05
3,5219,6.97595824021846e-05,6.97595824021846e-05
3,5229,7.1285008743871e-05,7.1285008743871e-05
3,5239,6.226274854270741e-05,6.226274854270741e-05
3,5249,7.297588308574632e-05,7.297588308574632e-05
3,5259,0.00010232336353510618,0.00010232336353510618
3,5269,7.752343663014472e-05,7.752343663014472e-05
3,5279,6.356085941661149e-05,6.356085941661149e-05
3,5289,6.601705536013469e-05,6.601705536013469e-05
3,5299,5.913204586249776e-05,5.913204586249776e-05
3,5309,7.833021663827822e-05,7.833021663827822e-05
3,5319,9.29065136006102e-05,9.29065136006102e-05
3,5329,0.00010021119669545442,0.00010021119669545442
3,5339,5.507981404662132e-05,5.507981404662132e-05
3,5349,8.299047476612031e-05,8.299047476612031e-05
3,5359,6.622833461733535e-05,6.622833461733535e-05
3,5369,6.654493336100131e-05,6.654493336100131e-05
3,5379,8.681532926857471e-05,8.681532926857471e-05
3,5389,5.4153704695636407e-05,5.4153704695636407e-05
3,5399,5.443480404210277e-05,5.443480404210277e-05
3,5409,5.630327723338269e-05,5.630327723338269e-05
3,5419,6.085943823563866e-05,6.085943823563866e-05
3,5429,6.256603955989704e-05,6.256603955989704e-05
3,5439,7.369180821115151e-05,7.369180821115151e-05
