epoch,iteration,total_loss,L1_3,L1_1,L1_0,L1_2
8,14379,0.00017043451953213662,1.4184527572069783e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14389,0.00016846902144607157,1.2198205695312936e-05,5.208367292652838e-05,5.208333459449932e-05,5.210381277720444e-05
8,14399,0.0001664908922975883,1.0240902156510856e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14409,0.00016676400264259428,1.051399976859102e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14419,0.00016685989976394922,1.0609905984892976e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14429,0.0001658268884057179,9.573492206982337e-06,5.208535003475845e-05,5.208333459449932e-05,5.20847097504884e-05
8,14439,0.00016727122419979423,1.10212340587168e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14449,0.00016691855853423476,1.0668560207705013e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14459,0.00016949966084212065,1.324965796811739e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14469,0.00016648844757582992,1.0238455615763087e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14479,0.00017052711336873472,1.4277109585236758e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14489,0.00016478542238473892,8.535419510735665e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14499,0.00016645362484268844,1.0201971235801466e-05,5.208498623687774e-05,5.208333459449932e-05,5.208333459449932e-05
8,14509,0.00016683533613104373,1.05853459899663e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14519,0.00016413511184509844,7.885120794526301e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14529,0.0001653224608162418,9.072459761227947e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14539,0.00016585696721449494,9.606967978470493e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14549,0.00016610526654403657,9.855270945990924e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14559,0.000175805515027605,1.9555514882085845e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14569,0.00017055179341696203,1.4301792361948173e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14579,0.00016718976257834584,1.0939765161310788e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14589,0.00016702349239494652,1.0773499525384977e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14599,0.0001687254844000563,1.2475132280087564e-05,5.208368747844361e-05,5.208333459449932e-05,5.208333459449932e-05
8,14609,0.00016939440683927387,1.314445944444742e-05,5.208333459449932e-05,5.208333459449932e-05,5.2083280024817213e-05
8,14619,0.0001702631707303226,1.4013181498739868e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14629,0.0001702176668914035,1.3967673112347256e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14639,0.00016392518591601402,7.675194865441881e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14649,0.00016749177302699536,1.1241780157433823e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14659,0.00017078018572647125,1.4530187399941497e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14669,0.00016609084559604526,9.8408436315367e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14679,0.00016470270929858088,8.452713700535242e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14689,0.00016997978673316538,1.3729782949667424e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14699,0.0001712413359200582,1.4991015632404014e-05,5.208333459449932e-05,5.208363654674031e-05,5.208333459449932e-05
8,14709,0.00016900092305149883,1.2750920177495573e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14719,0.00016471622802782804,8.466234248771798e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14729,0.00016423067427240312,7.980682312336285e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14739,0.00016687485913280398,1.0624866263242438e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14749,0.00016719986160751432,1.0949866009468678e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14759,0.0001635173539398238,7.267357887030812e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14769,0.00016776792472228408,1.1517930033733137e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14779,0.00016673332720529288,1.0483336154720746e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14789,0.0001678705302765593,1.162054013548186e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14799,0.00016339882859028876,7.148835265979869e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14809,0.00016845659411046654,1.2206592145957984e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14819,0.00016857939772307873,1.2329408491495997e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14829,0.00016542882076464593,9.178824257105589e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14839,0.0001683462323853746,1.2096232239855453e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14849,0.00016671001503709704,1.0460013982083183e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14859,0.00016631987818982452,1.0069886229757685e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14869,0.00017326248052995652,1.7012478565447964e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14879,0.00016382311878260225,7.573116363346344e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14889,0.000169917824678123,1.3660733202414121e-05,5.208333459449932e-05,5.208333459449932e-05,5.209043592913076e-05
8,14899,0.0001697277621133253,1.3477765605784953e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14909,0.00016792585665825754,1.167585560324369e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14919,0.00016464362852275372,8.386233275814448e-06,5.20907124155201e-05,5.208333459449932e-05,5.208333459449932e-05
8,14929,0.0001649450568947941,8.69505947775906e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14939,0.0001675174426054582,1.1267447916907258e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14949,0.0001635445369174704,7.29454541215091e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14959,0.00016939619672484696,1.314619839831721e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14969,0.0001653628278290853,9.112836778513156e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14979,0.0001665404997766018,1.0290496902598534e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14989,0.00016947230324149132,1.3222307643445674e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,14999,0.0001644564763410017,8.206310667446814e-06,5.208333459449932e-05,5.208349466556683e-05,5.208333459449932e-05
8,15009,0.00016865498037077487,1.240545043401653e-05,5.208285801927559e-05,5.208333459449932e-05,5.208333459449932e-05
8,15019,0.0001661146670812741,9.864667845249642e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
8,15029,0.00016737547412049025,1.1125471246486995e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15039,0.00016758234414737672,1.1332349458825774e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15049,0.00016518404299858958,8.934051038522739e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15059,0.0001651981583563611,8.948156391852535e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15069,0.00016785660409368575,1.1606604857661296e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15079,0.00016470729315187782,8.457295734842774e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15089,0.00016917657922022045,1.292657725571189e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15099,0.00016589161532465369,9.641612450650427e-06,5.208333095652051e-05,5.208333095652051e-05,5.208333095652051e-05
9,15109,0.00016602138930466026,9.771398254088126e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15119,0.0001653182553127408,9.068258805200458e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15129,0.00016502346261404455,8.773463378020097e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15139,0.0001696766121312976,1.3426617442746647e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15149,0.00016705402231309563,1.0804029443534091e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15159,0.00016336821136064827,7.118211215129122e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15169,0.00017097662203013897,1.4726620975125115e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15179,0.00016697056707926095,1.0720573300204705e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15189,0.00016694280202500522,1.0692809155443683e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15199,0.00016711904027033597,1.0869037396332715e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15209,0.0001673762744758278,1.1124317097710446e-05,5.208333459449932e-05,5.208333459449932e-05,5.208529546507634e-05
9,15219,0.00016313200467266142,6.882001343910815e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15229,0.000167584337759763,1.1334334885759745e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15239,0.0001661835703998804,9.933574801834766e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15249,0.00016529622371308506,9.04623266251292e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15259,0.0001665992458583787,1.0349320291425101e-05,5.208333823247813e-05,5.208333823247813e-05,5.208324364502914e-05
9,15269,0.0001683381706243381,1.2088175935787149e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15279,0.00016547746781725436,9.227472219208721e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15289,0.00016738407430239022,1.113408143282868e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15299,0.00016607421275693923,9.82421806838829e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15309,0.00016455735021736473,8.307359166792594e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15319,0.00016718186088837683,1.0931863471341785e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15329,0.0001652800856390968,9.030091860040557e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15339,0.00016338471323251724,7.12691553417244e-06,5.208333459449932e-05,5.208333459449932e-05,5.2091134421061724e-05
9,15349,0.00016631880134809762,1.0068810297525488e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15359,0.00017091659537982196,1.466659796278691e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15369,0.00016415758000221103,7.904585800133646e-06,5.208333459449932e-05,5.208631409914233e-05,5.208333459449932e-05
9,15379,0.00016475723532494158,8.507150596415158e-06,5.208333459449932e-05,5.208342190599069e-05,5.208333459449932e-05
9,15389,0.00016276887618005276,6.518881491501816e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15399,0.00016433780547231436,8.087815331236925e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15409,0.00016464707732666284,8.397086276090704e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15419,0.00016504513041581959,8.795134817773942e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15429,0.0001681366265984252,1.1886626452906057e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15439,0.00016489335393998772,8.64335561345797e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15449,0.00016309549391735345,6.845504231023369e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15459,0.00016501403297297657,8.76403100846801e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15469,0.00016469284310005605,8.442852049483918e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15479,0.00016863274504430592,1.2382749446260277e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15489,0.00016561585653107613,9.365854566567577e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15499,0.000166821526363492,1.0571533493930474e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15509,0.00016879604663699865,1.2546043762995396e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15519,0.00016573817993048579,9.488187060924247e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15529,0.00016869448882061988,1.244448958459543e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15539,0.00016538018826395273,9.130196303885896e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15549,0.00016893015708774328,1.2666301699937321e-05,5.208333459449932e-05,5.208333459449932e-05,5.2097188017796725e-05
9,15559,0.00016539162606932223,9.141628652287181e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15569,0.0001671602949500084,1.0910293894994538e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15579,0.0001667165051912889,1.0466505955264438e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15589,0.00016361131565645337,7.361323696386535e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15599,0.00016432753182016313,8.077538041106891e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15609,0.0001669730118010193,1.0723010746005457e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15619,0.0001641064154682681,7.856414413254242e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15629,0.00016986727132461965,1.3617278455058113e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15639,0.00016402285837102681,7.772860953991767e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15649,0.00016792677342891693,1.1676776921376586e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15659,0.00016371693345718086,7.466942861356074e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15669,0.00016423330816905946,7.983309842529707e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15679,0.00016436957230325788,8.119570338749327e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15689,0.0001636489905649796,7.398989509965759e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15699,0.00016475433949381113,8.504344805260189e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15709,0.00016638162196613848,1.013162182061933e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15719,0.00016282939759548753,6.579407454410102e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15729,0.00016570613661315292,9.45613737712847e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15739,0.0001668937475187704,1.0643753739714157e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15749,0.0001643359282752499,8.085927220236044e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15759,0.00016643537674099207,1.0185375685978215e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15769,0.000165276913321577,9.024674909596797e-06,5.2085579227423295e-05,5.208333459449932e-05,5.208333459449932e-05
9,15779,0.00016597038484178483,9.720391972223297e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15789,0.00016517141193617135,8.921399057726376e-06,5.208333823247813e-05,5.208333823247813e-05,5.208333823247813e-05
9,15799,0.00016700002015568316,1.0750028195616324e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15809,0.00016327996854670346,7.02997067492106e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15819,0.00016483098443131894,8.580989742767997e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15829,0.00016824273916427046,1.199273992824601e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15839,0.0001707349147181958,1.4484911844192538e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15849,0.00016683744615875185,1.0587456927169114e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15859,0.0001646653254283592,8.415328011324164e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15869,0.00016454052820336074,8.290533514809795e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15879,0.0001695825922070071,1.3332596608961467e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15889,0.0001676761166891083,1.1426117453083862e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15899,0.00016518120537512004,8.931205229600891e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15909,0.00016597101057413965,9.721013157104608e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15919,0.000163880133186467,7.630142135894857e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15929,0.00016814039554446936,1.1890396308444906e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15939,0.00016603738185949624,9.787383532966487e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15949,0.00017366261454299092,1.7412625311408192e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15959,0.0001679030538070947,1.1653062756522559e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15969,0.0001699436834314838,1.3693683285964653e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15979,0.0001645323500270024,8.28234897198854e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15989,0.00016688465257175267,1.0634653335728217e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,15999,0.00017106033919844776,1.4810345419391524e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16009,0.00017164678138215095,1.539678851258941e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16019,0.00016801727178972214,1.1767281648644712e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16029,0.00016689895710442215,1.0648955139913596e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16039,0.00017104197468142956,1.4791972716921009e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16049,0.00016480058548040688,8.550582606403623e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16059,0.00016306732140947133,6.817329904151848e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16069,0.00016830007371027023,1.205007174576167e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16079,0.00016608636360615492,9.836362551141065e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16089,0.00016401401080656797,7.764008842059411e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16099,0.00016272265929728746,6.47266824671533e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16109,0.00017060642130672932,1.4356424799188972e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16119,0.00016474771837238222,8.493961104250047e-06,5.208707807469182e-05,5.208333459449932e-05,5.208333459449932e-05
9,16129,0.00016420944302808493,7.959442882565781e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16139,0.00016311380022671074,6.863806902401848e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16149,0.000164383789524436,8.133794835885055e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16159,0.00016975078324321657,1.3495564417098649e-05,5.208333459449932e-05,5.208333459449932e-05,5.208854781812988e-05
9,16169,0.00016857829177752137,1.2328298907959834e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16179,0.00016590040468145162,9.650405445427168e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16189,0.0001655669475439936,9.316951036453247e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16199,0.00016468940884806216,8.439405064564198e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16209,0.00016387637879233807,7.625986199855106e-06,5.208372022025287e-05,5.208333459449932e-05,5.208333459449932e-05
9,16219,0.0001666119060246274,1.0361435670347419e-05,5.208333459449932e-05,5.208333459449932e-05,5.2083803893765435e-05
9,16229,0.0001665426534600556,1.0292650586052332e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16239,0.00016438501188531518,8.135000825859606e-06,5.208333823247813e-05,5.208333823247813e-05,5.208333823247813e-05
9,16249,0.00016449841496068984,8.248420272138901e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16259,0.0001624804426683113,6.230452527233865e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16269,0.00016828920342959464,1.202724342874717e-05,5.208333459449932e-05,5.2095299906795844e-05,5.208333459449932e-05
9,16279,0.00017026759451255202,1.4017602552485187e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16289,0.00016534702444914728,9.097026122617535e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16299,0.00016869707906153053,1.244708528247429e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16309,0.00016490316193085164,8.6531690612901e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16319,0.00016696036618668586,1.0710366041166708e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16329,0.00017357317847199738,1.7323187421425246e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16339,0.0001674216618994251,1.1171669939358253e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16349,0.00016637828957755119,1.0125440894626081e-05,5.208333459449932e-05,5.208333459449932e-05,5.208618676988408e-05
9,16359,0.00016856340516824275,1.2313412298681214e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16369,0.0001664160081418231,1.016600799630396e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16379,0.00016505132953170687,8.801329386187717e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16389,0.00016611684986855835,9.866847904049791e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16399,0.00016502155631314963,8.771555258135777e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16409,0.00016796650015749037,1.171650001197122e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16419,0.00016564052202738822,9.390518243890256e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16429,0.00017084540741052479,1.4595416359952651e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16439,0.00016280304407700896,6.553048478963319e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16449,0.00016533068264834583,9.080683412321378e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16459,0.00016465380031149834,8.403810170420911e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16469,0.00016614535707049072,9.895358743960969e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16479,0.00016694594523869455,1.06959469121648e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16489,0.00016530278662685305,9.05279375729151e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16499,0.00016399641754105687,7.746415576548316e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16509,0.0001706080511212349,1.4358048247231636e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16519,0.00016244337894022465,6.191284683154663e-06,5.2085430070292205e-05,5.208333459449932e-05,5.208333459449932e-05
9,16529,0.00016692481585778296,1.0674815712263808e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16539,0.00016678404062986374,1.0534044122323394e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16549,0.00016556041373405606,9.310410860052798e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16559,0.00016566953854635358,9.41954567679204e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16569,0.00016492926806677133,8.679274287715089e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16579,0.00016372361278627068,7.473620826203842e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16589,0.00016723835142329335,1.0988359463226516e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16599,0.00016527288244105875,9.022879567055497e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16609,0.0001659619592828676,9.711969141790178e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16619,0.0001644881267566234,8.219552000809927e-06,5.210191011428833e-05,5.208333459449932e-05,5.208333459449932e-05
9,16629,0.0001716615806799382,1.5411584172397852e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16639,0.00016761462029535323,1.1364623787812889e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16649,0.00016726755711715668,1.1017559700121637e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16659,0.0001690421486273408,1.279215848626336e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16669,0.00016576431517023593,9.514321391179692e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16679,0.0001632210478419438,6.971048151171999e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16689,0.00016242054698523134,6.170549113448942e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9,16699,0.0001646616292418912,8.411630005866755e-06,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
9.0,16709,0.00016700864944141358,1.0758657481346745e-05,5.208333459449932e-05,5.208333459449932e-05,5.208333459449932e-05
10,16719,0.00016503868391737342,8.78320679476019e-06,5.20878893439658e-05,5.208425864111632e-05,5.208333459449932e-05
