epoch,iteration,total_loss,regularisation,projection
30,47649,1.6896812915802002,0.8452166318893433,0.8444647192955017
30,47659,0.24083492159843445,0.12953975796699524,0.1112951710820198
30,47669,0.08861588686704636,0.037777941673994064,0.05083794519305229
30,47679,1.048203706741333,0.5293717384338379,0.5188320279121399
30,47689,0.12297852337360382,0.06210030987858772,0.060878217220306396
30,47699,0.08065329492092133,0.0389663502573967,0.041686948388814926
30,47709,0.10171486437320709,0.06689004600048065,0.03482481837272644
30,47719,0.08094438910484314,0.03996769338846207,0.040976691991090775
30,47729,0.052157871425151825,0.03380027785897255,0.018357593566179276
30,47739,0.48154908418655396,0.1912853866815567,0.29026371240615845
31,47749,0.1355106383562088,0.07130856066942215,0.06420207768678665
31,47759,0.03726110979914665,0.021608291193842888,0.015652818605303764
31,47769,0.13041889667510986,0.08566488325595856,0.04475400969386101
31,47779,0.31128859519958496,0.16190624237060547,0.1493823379278183
31,47789,0.0759810358285904,0.04911288991570473,0.026868142187595367
31,47799,0.29111039638519287,0.1447845995426178,0.14632579684257507
31,47809,0.0815611183643341,0.0430532842874527,0.03850783780217171
31,47819,0.12161587923765182,0.07990168035030365,0.041714198887348175
31,47829,0.18905174732208252,0.10948889702558517,0.07956284284591675
31,47839,0.20938770473003387,0.08270969986915588,0.126678004860878
31,47849,0.1685921847820282,0.08463571965694427,0.08395645767450333
31,47859,0.16755302250385284,0.07661766558885574,0.0909353569149971
31,47869,0.2974618077278137,0.22926247119903564,0.06819933652877808
31,47879,0.09979985654354095,0.05682983994483948,0.04297001287341118
31,47889,0.07495437562465668,0.04837958514690399,0.026574788615107536
31,47899,0.09883719682693481,0.06446871906518936,0.034368474036455154
31,47909,0.06568915396928787,0.04077112302184105,0.024918029084801674
31,47919,0.1484479457139969,0.09990483522415161,0.048543110489845276
31,47929,0.08815784007310867,0.05452194809913635,0.03363589197397232
31,47939,0.30851778388023376,0.1696334183216095,0.13888436555862427
31,47949,0.0883064866065979,0.04221581295132637,0.04609067738056183
31,47959,0.2965959906578064,0.1597878485918045,0.1368081271648407
31,47969,0.06050574779510498,0.04130661487579346,0.019199132919311523
31,47979,0.11703690141439438,0.05850791186094284,0.05852898955345154
31,47989,0.18526655435562134,0.08177419751882553,0.1034923568367958
31,47999,0.1385864019393921,0.08297918736934662,0.05560721829533577
31,48009,0.08938710391521454,0.036716852337121964,0.05267024785280228
31,48019,0.06881437450647354,0.04330701380968094,0.025507362559437752
31,48029,0.07039941102266312,0.041588712483644485,0.02881069853901863
31,48039,0.06213156878948212,0.04228512570261955,0.019846443086862564
31,48049,0.21853618323802948,0.09062670171260834,0.12790948152542114
31,48059,0.19341829419136047,0.09190090745687485,0.10151737928390503
31,48069,0.11034685373306274,0.06258224695920944,0.0477646067738533
31,48079,0.16022759675979614,0.1015162467956543,0.058711349964141846
31,48089,0.15449640154838562,0.07836492359638214,0.07613147050142288
31,48099,0.09185165166854858,0.050986599177122116,0.04086505249142647
31,48109,0.21617576479911804,0.11637396365404129,0.09980180859565735
31,48119,0.09182703495025635,0.06125044822692871,0.030576588585972786
31,48129,0.12602974474430084,0.07390782237052917,0.05212191864848137
31,48139,0.23544254899024963,0.08528653532266617,0.15015600621700287
31,48149,0.08180743455886841,0.04278619959950447,0.03902123495936394
31,48159,0.10497088730335236,0.052375007420778275,0.05259588360786438
31,48169,0.09615494310855865,0.061110395938158035,0.03504454344511032
31,48179,0.06997773051261902,0.03830697387456894,0.03167075663805008
31,48189,0.1550840586423874,0.07262815535068512,0.08245590329170227
31,48199,0.1423555463552475,0.0672779530286789,0.0750775933265686
31,48209,0.11046929657459259,0.0636819377541542,0.046787358820438385
31,48219,0.12030656635761261,0.06801141053438187,0.05229515582323074
31,48229,0.12097631394863129,0.05320660397410393,0.06776970624923706
31,48239,0.10367543250322342,0.07255496829748154,0.031120462343096733
31,48249,0.09044139087200165,0.05621073767542839,0.03423064947128296
31,48259,0.29678434133529663,0.1707611382007599,0.12602321803569794
31,48269,0.13735932111740112,0.07738076150417328,0.05997856333851814
31,48279,0.25651776790618896,0.11590322107076645,0.14061453938484192
31,48289,0.1910889446735382,0.09516396373510361,0.0959249809384346
31,48299,0.1062450185418129,0.058839041739702225,0.04740597680211067
31,48309,0.09060415625572205,0.050288230180740356,0.04031592980027199
31,48319,0.13435395061969757,0.08545249700546265,0.04890145733952522
31,48329,0.10685860365629196,0.06347353756427765,0.04338506609201431
31,48339,0.1459500938653946,0.09029445052146912,0.05565563961863518
31,48349,0.20131158828735352,0.1111883595585823,0.09012322127819061
31,48359,0.23951326310634613,0.14005699753761292,0.09945626556873322
31,48369,0.1103222444653511,0.04842885956168175,0.06189338490366936
31,48379,0.15011388063430786,0.0738707035779953,0.07624317705631256
31,48389,0.0701020210981369,0.04025417938828468,0.029847843572497368
31,48399,0.18956848978996277,0.11484406888484955,0.07472441345453262
31,48409,0.0876355767250061,0.05042552202939987,0.03721005469560623
31,48419,0.0891064703464508,0.061495549976825714,0.027610916644334793
31,48429,0.09298014640808105,0.045677896589040756,0.0473022535443306
31,48439,0.07357504218816757,0.0484800860285759,0.025094956159591675
31,48449,0.11208616197109222,0.07862533628940582,0.0334608219563961
31,48459,0.08518432825803757,0.05367431789636612,0.03151001036167145
31,48469,0.11698293685913086,0.06910112500190735,0.04788181558251381
31,48479,0.06673921644687653,0.04607856646180153,0.0206606462597847
31,48489,0.12643468379974365,0.08140719681978226,0.04502749443054199
31,48499,0.4729168117046356,0.21081990003585815,0.26209691166877747
31,48509,0.17817199230194092,0.08317337930202484,0.09499861299991608
31,48519,0.1162487044930458,0.07800766080617905,0.03824104368686676
31,48529,0.15650901198387146,0.07915464043617249,0.07735437899827957
31,48539,0.16998553276062012,0.08551196753978729,0.08447356522083282
31,48549,0.12340651452541351,0.0566168837249279,0.06678963452577591
31,48559,0.08096630871295929,0.04268479347229004,0.03828151151537895
31,48569,0.18269909918308258,0.0846259742975235,0.09807312488555908
31,48579,0.10639066249132156,0.05799606069922447,0.04839460179209709
31,48589,0.07414792478084564,0.04577429220080376,0.028373634442687035
31,48599,0.05207369104027748,0.03336474671959877,0.01870894432067871
31,48609,0.07647505402565002,0.042646169662475586,0.03382888063788414
31,48619,0.10972621291875839,0.05995767191052437,0.049768541008234024
31,48629,0.12919829785823822,0.07218071073293686,0.05701758340001106
31,48639,0.1550315022468567,0.05578605458140373,0.09924544394016266
31,48649,1.1186778545379639,0.6302838325500488,0.4883940815925598
31,48659,0.05397598072886467,0.02905459702014923,0.02492138370871544
31,48669,0.1513739377260208,0.08940187841653824,0.061972059309482574
31,48679,0.05215663090348244,0.0319310799241066,0.02022555097937584
31,48689,0.36285829544067383,0.20036426186561584,0.1624940186738968
31,48699,0.18107104301452637,0.08116316050291061,0.09990788996219635
31,48709,0.09691187739372253,0.06471893936395645,0.03219294175505638
31,48719,0.07171999663114548,0.04386623576283455,0.02785376086831093
31,48729,0.06467811018228531,0.03995490074157715,0.02472320944070816
31,48739,0.1687130182981491,0.10038905590772629,0.06832396239042282
31,48749,0.13337749242782593,0.08382564038038254,0.04955184832215309
31,48759,0.15130004286766052,0.08342546969652176,0.06787456572055817
31,48769,0.10282598435878754,0.06099913641810417,0.041826847940683365
31,48779,0.0551968514919281,0.033563874661922455,0.021632976830005646
31,48789,0.21146947145462036,0.12076835334300995,0.09070111811161041
31,48799,0.18486830592155457,0.13123926520347595,0.053629036992788315
31,48809,0.11762586236000061,0.06626427918672562,0.05136158689856529
31,48819,0.22292587161064148,0.1149556115269661,0.10797026753425598
31,48829,0.09922720491886139,0.06539031118154526,0.03383689373731613
31,48839,0.12347668409347534,0.06823015958070755,0.05524652078747749
31,48849,0.12487374246120453,0.05964978411793709,0.06522396206855774
31,48859,0.18243715167045593,0.13499867916107178,0.04743846878409386
31,48869,0.05946819484233856,0.03780549392104149,0.021662700921297073
31,48879,0.1886070966720581,0.1099986881017685,0.07860840857028961
31,48889,0.2569374144077301,0.14374615252017975,0.11319125443696976
31,48899,0.08068124204874039,0.051636312156915665,0.029044928029179573
31,48909,0.16498541831970215,0.06760059297084808,0.09738483279943466
31,48919,0.2106766253709793,0.10109691321849823,0.10957971215248108
31,48929,0.2597331404685974,0.15303178131580353,0.10670135170221329
31,48939,0.11078071594238281,0.06200291961431503,0.04877779632806778
31,48949,0.11949063837528229,0.06588874757289886,0.053601887077093124
31,48959,0.11381271481513977,0.06477262079715729,0.04904009401798248
31,48969,0.12554004788398743,0.07249511778354645,0.05304492264986038
31,48979,0.09148257970809937,0.056467410176992416,0.03501517325639725
31,48989,0.07526228576898575,0.04111625254154205,0.034146033227443695
31,48999,0.13645140826702118,0.08180766552686691,0.05464373901486397
31,49009,0.33321303129196167,0.18124738335609436,0.15196563303470612
31,49019,0.4752088189125061,0.22590282559394836,0.24930600821971893
31,49029,0.15948903560638428,0.09594984352588654,0.06353919953107834
31,49039,0.2531387507915497,0.11179613322019577,0.14134261012077332
31,49049,0.0671214833855629,0.03949785977602005,0.027623623609542847
31,49059,0.07275845855474472,0.04813666641712189,0.024621794000267982
31,49069,0.05471263825893402,0.034661389887332916,0.020051250234246254
31,49079,0.16088664531707764,0.10171154141426086,0.05917511135339737
31,49089,0.14953339099884033,0.07377257943153381,0.07576080411672592
31,49099,0.05670447275042534,0.04060722887516022,0.01609724387526512
31,49109,0.09878894686698914,0.0460764579474926,0.052712492644786835
31,49119,0.06867881119251251,0.03808629512786865,0.03059251606464386
31,49129,0.1506803035736084,0.05162384733557701,0.09905645996332169
31,49139,0.31688421964645386,0.152130126953125,0.16475409269332886
31,49149,0.0918988287448883,0.05340161919593811,0.038497209548950195
31,49159,0.3927103281021118,0.1848515272140503,0.20785880088806152
31,49169,0.21531108021736145,0.11574804782867432,0.09956303238868713
31,49179,0.08836916834115982,0.05257856100797653,0.03579060733318329
31,49189,0.0947616696357727,0.04522819072008133,0.049533482640981674
31,49199,0.10994380712509155,0.06081423908472061,0.04912956431508064
31,49209,0.0934658944606781,0.054959941655397415,0.038505952805280685
31,49219,0.13744905591011047,0.06826899200677872,0.06918006390333176
31,49229,0.06916134059429169,0.04522830620408058,0.023933036252856255
31,49239,0.15853729844093323,0.09882791340351105,0.05970938131213188
31,49249,0.23166823387145996,0.1141689270734787,0.11749931424856186
31,49259,0.09047633409500122,0.045592792332172394,0.04488354176282883
31,49269,0.059294193983078,0.03425627201795578,0.025037920102477074
31,49279,0.15611645579338074,0.05712917074561119,0.09898728132247925
31,49289,0.1791234314441681,0.10675939172506332,0.07236403226852417
31,49299,0.11776965856552124,0.06993751972913742,0.04783213511109352
31,49309,0.14376682043075562,0.0671616643667221,0.0766051635146141
31,49319,0.0841347724199295,0.05188081040978432,0.03225396201014519
31,49329,0.09063643217086792,0.04820708930492401,0.04242934286594391
31,49339,0.17693457007408142,0.07599719613790512,0.1009373813867569
31,49349,0.3694421350955963,0.17760467529296875,0.19183745980262756
31,49359,0.1494520902633667,0.080218106508255,0.0692339837551117
31,49369,0.08635875582695007,0.058505669236183167,0.027853086590766907
31,49379,0.14088690280914307,0.07561014592647552,0.06527675688266754
31,49389,0.07049804925918579,0.046699002385139465,0.023799046874046326
31,49399,0.1146954894065857,0.06777080148458481,0.046924687922000885
31,49409,0.37138885259628296,0.2329339236021042,0.13845494389533997
31,49419,0.12742610275745392,0.069890096783638,0.05753600224852562
31,49429,0.15525072813034058,0.07566703855991364,0.07958369702100754
31,49439,0.11950623244047165,0.06214192137122154,0.05736431106925011
31,49449,0.11333858966827393,0.06030602008104324,0.053032565861940384
31,49459,0.1132403165102005,0.044951315969228745,0.06828900426626205
31,49469,0.13841480016708374,0.08441589772701263,0.053998906165361404
31,49479,0.1623784750699997,0.08029426634311676,0.08208420872688293
31,49489,0.1780097782611847,0.09687056392431259,0.0811392217874527
31,49499,0.2611735463142395,0.13191178441047668,0.12926174700260162
31,49509,0.08219799399375916,0.06144163757562637,0.020756354555487633
31,49519,0.16130897402763367,0.08143538236618042,0.07987359911203384
31,49529,0.2922385632991791,0.17904093861579895,0.11319762468338013
31,49539,0.08775980770587921,0.06517089903354645,0.022588906809687614
31,49549,0.2199566662311554,0.1168503612279892,0.1031062975525856
31,49559,0.19755494594573975,0.10508816689252853,0.09246677905321121
31,49569,0.13006743788719177,0.056131694465875626,0.07393574714660645
31,49579,0.08381334692239761,0.060773611068725586,0.02303973399102688
31,49589,0.12154592573642731,0.06533845514059067,0.05620746687054634
31,49599,0.05442076176404953,0.03210007771849632,0.022320682182908058
31,49609,0.091990165412426,0.06212487816810608,0.029865289106965065
31,49619,0.1308233141899109,0.08537564426660538,0.04544767737388611
31,49629,0.15544654428958893,0.124394491314888,0.031052054837346077
31,49639,0.10627700388431549,0.0696944072842598,0.036582592874765396
31,49649,0.14817887544631958,0.08451531082391739,0.06366357207298279
31,49659,0.14652206003665924,0.09407901763916016,0.05244304612278938
31,49669,0.04704400151968002,0.027489861473441124,0.01955414190888405
31,49679,0.13903087377548218,0.08569517731666565,0.053335703909397125
31,49689,0.17723995447158813,0.10670170933008194,0.0705382451415062
31,49699,0.08859401941299438,0.05106957629323006,0.03752443939447403
31,49709,0.11864818632602692,0.06064777821302414,0.05800040438771248
31,49719,0.14302900433540344,0.09083057940006256,0.05219842866063118
31,49729,0.6236701011657715,0.16491162776947021,0.45875847339630127
31,49739,0.2568836510181427,0.1123742014169693,0.1445094496011734
31,49749,0.1049126386642456,0.06240181624889374,0.04251082241535187
31,49759,0.07851899415254593,0.0545041561126709,0.02401483990252018
31,49769,0.11044225841760635,0.062244076281785965,0.04819818213582039
31,49779,0.15445736050605774,0.07247205078601837,0.08198530972003937
31,49789,0.1922575831413269,0.1317370980978012,0.060520488768815994
31,49799,0.2682328224182129,0.10740318894386292,0.16082963347434998
31,49809,0.10371734946966171,0.06856392323970795,0.035153426229953766
31,49819,0.057417310774326324,0.03314409404993057,0.0242732185870409
31,49829,0.0747646689414978,0.04342644289135933,0.031338222324848175
31,49839,0.3005407750606537,0.1582668125629425,0.14227396249771118
